ledger_id,contract_id,created_at,period,ledger_type,ledger_status,initial_balance,balance,due_date,paid_off_date
h2vdehv,puqw9,2020-09-23T17:10:42.635,2,LATE_FEE,CANCELLED,140000,140000,2020-09-20T16:59:59.999,
dn6zpk5,puqw9,2020-07-20T07:15:26.979,1,INTEREST,CANCELLED,224000,224000,2020-08-20T16:59:59.000,
1c7rztq,puqw9,2020-07-20T07:15:26.979,1,PRINCIPAL,CANCELLED,862500,862500,2020-08-20T16:59:59.000,
93zwl96,puqw9,2020-07-20T07:15:26.979,2,INTEREST,CANCELLED,155000,155000,2020-09-20T16:59:59.000,
dykd9fe,puqw9,2020-07-20T07:15:26.979,2,PRINCIPAL,CANCELLED,931500,931500,2020-09-20T16:59:59.000,
lyo1d0c,puqw9,2020-07-20T07:15:26.979,3,INTEREST,CANCELLED,80480,80480,2020-10-20T16:59:59.000,
xqe6i02,puqw9,2020-07-20T07:15:26.979,3,PRINCIPAL,CANCELLED,1006020,1006020,2020-10-20T16:59:59.000,
bsajpva,puqw9,2020-08-23T17:11:48.993,1,LATE_FEE,CANCELLED,246500,53250,2020-08-20T16:59:59.999,
w1l7027,qi6ha,2020-09-23T17:08:21.193,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
6uminjv,qi6ha,2020-07-20T10:08:55.764,1,PRINCIPAL,UNPAID,594500,594500,2020-08-20T16:59:59.999,
0ctzbu9,qi6ha,2020-07-20T10:08:55.764,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.999,
hyvsmij,qi6ha,2020-07-20T10:08:55.764,4,PRINCIPAL,UNPAID,594500,594500,2020-11-20T16:59:59.999,
n8gofm8,qi6ha,2020-07-20T10:08:55.764,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
g2lmziv,qi6ha,2020-07-20T10:08:55.764,2,PRINCIPAL,UNPAID,594500,594500,2020-09-20T16:59:59.999,
fpy05i1,qi6ha,2020-07-20T10:08:55.764,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
kczao0q,qi6ha,2020-07-20T10:08:55.764,5,PRINCIPAL,UNPAID,594500,594500,2020-12-20T16:59:59.999,
wqo91jm,qi6ha,2020-07-20T10:08:55.764,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
pb7iuwu,qi6ha,2020-07-20T10:08:55.764,3,PRINCIPAL,UNPAID,594500,594500,2020-10-20T16:59:59.999,
mppl4yw,qi6ha,2020-07-20T10:08:55.764,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
ixk5xq7,qi6ha,2020-07-20T10:08:55.764,6,PRINCIPAL,UNPAID,594500,594500,2021-01-20T16:59:59.999,
qqvk3ej,qi6ha,2020-07-20T10:08:55.764,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
ge34lg3,qi6ha,2020-08-23T17:09:10.346,1,LATE_FEE,UNPAID,475000,475000,2020-08-20T16:59:59.999,
k7eyxsn,rs4v3,2020-09-23T17:13:00.234,2,LATE_FEE,UNPAID,246500,246500,2020-09-20T16:59:59.999,
kwq7ske,rs4v3,2020-07-20T03:55:52.040,1,INTEREST,PAID,224000,0,2020-08-20T16:59:59.000,2020-08-21T08:56:22
t9h38jm,rs4v3,2020-07-20T03:55:52.040,1,PRINCIPAL,PAID,862500,0,2020-08-20T16:59:59.000,2020-08-21T08:56:22
ewmt5gx,rs4v3,2020-07-20T03:55:52.039,2,INTEREST,UNPAID,155000,155000,2020-09-20T16:59:59.000,
ig1ddy4,rs4v3,2020-07-20T03:55:52.040,2,PRINCIPAL,UNPAID,931500,931500,2020-09-20T16:59:59.000,
f3y9tqu,rs4v3,2020-07-20T03:55:52.040,3,INTEREST,UNPAID,80480,80480,2020-10-20T16:59:59.000,
q4ssf3n,rs4v3,2020-07-20T03:55:52.040,3,PRINCIPAL,UNPAID,1006020,1006020,2020-10-20T16:59:59.000,
xb5kbxq,rvc68,2020-07-20T07:54:17.136,1,INTEREST,PAID,0,0,2020-08-20T16:59:59.999,2020-08-21T08:17:33
4wbap8f,rvc68,2020-07-20T07:54:17.136,1,PRINCIPAL,PAID,293000,0,2020-08-20T16:59:59.999,2020-08-21T08:17:33
jxq2slz,rvc68,2020-07-20T07:54:17.136,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
5hgok4f,rvc68,2020-07-20T07:54:17.136,4,PRINCIPAL,UNPAID,293000,293000,2020-11-20T16:59:59.999,
mqvxblw,rvc68,2020-07-20T07:54:17.136,2,INTEREST,PAID,0,0,2020-09-20T16:59:59.999,2020-09-23T00:50:26
gq6m49w,rvc68,2020-07-20T07:54:17.136,2,PRINCIPAL,PAID,293000,0,2020-09-20T16:59:59.999,2020-09-23T00:50:26
bbbx2zf,rvc68,2020-07-20T07:54:17.136,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
5q1sn4y,rvc68,2020-07-20T07:54:17.136,5,PRINCIPAL,UNPAID,293000,293000,2020-12-20T16:59:59.999,
rqbihv5,rvc68,2020-07-20T07:54:17.136,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
f1lispl,rvc68,2020-07-20T07:54:17.136,3,PRINCIPAL,UNPAID,293000,293000,2020-10-20T16:59:59.999,
8qdeoip,rvc68,2020-07-20T07:54:17.136,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
lfevst8,rvc68,2020-07-20T07:54:17.136,6,PRINCIPAL,UNPAID,293000,293000,2021-01-20T16:59:59.999,
abkawhd,s7cj4,2020-09-23T17:08:21.193,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
xxpoxok,s7cj4,2020-07-20T07:57:41.166,1,INTEREST,PAID,0,0,2020-08-20T16:59:59.999,2020-08-31T07:16:06
lu4iend,s7cj4,2020-07-20T07:57:41.166,1,PRINCIPAL,PAID,796000,0,2020-08-20T16:59:59.999,2020-08-31T07:16:06
dzqs1k2,s7cj4,2020-07-20T07:57:41.166,4,PRINCIPAL,UNPAID,796000,796000,2020-11-20T16:59:59.999,
y6c3x03,s7cj4,2020-07-20T07:57:41.166,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
2oedyd6,s7cj4,2020-07-20T07:57:41.166,2,PRINCIPAL,UNPAID,796000,796000,2020-09-20T16:59:59.999,
ojale9q,s7cj4,2020-07-20T07:57:41.166,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
cgcd2rg,s7cj4,2020-07-20T07:57:41.166,5,PRINCIPAL,UNPAID,796000,796000,2020-12-20T16:59:59.999,
8llad2m,s7cj4,2020-07-20T07:57:41.166,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
g0qnhb5,s7cj4,2020-07-20T07:57:41.166,3,PRINCIPAL,UNPAID,796000,796000,2020-10-20T16:59:59.999,
9cndfvw,s7cj4,2020-07-20T07:57:41.166,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
fespfox,s7cj4,2020-07-20T07:57:41.166,6,PRINCIPAL,UNPAID,796000,796000,2021-01-20T16:59:59.999,
76g74jr,s7cj4,2020-07-20T07:57:41.166,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
5zkpk6s,s7cj4,2020-08-23T17:09:10.218,1,LATE_FEE,PAID,115000,0,2020-08-20T16:59:59.999,2020-08-31T07:16:06
svudqe0,sgzag,2020-07-20T04:48:10.821,1,INTEREST,PAID,312000,0,2020-08-20T16:59:59.000,2020-08-18T07:39:11
i17uc3u,sgzag,2020-07-20T04:48:10.821,1,PRINCIPAL,PAID,1201500,0,2020-08-20T16:59:59.000,2020-08-18T07:39:11
shkaeon,sgzag,2020-07-20T04:48:10.821,2,INTEREST,PAID,215880,0,2020-09-20T16:59:59.000,2020-09-18T04:56:53
du6db0r,sgzag,2020-07-20T04:48:10.821,2,PRINCIPAL,PAID,1297620,0,2020-09-20T16:59:59.000,2020-09-18T04:56:53
bnevf0y,sgzag,2020-07-20T04:48:10.821,3,INTEREST,PAID,112070.4,0,2020-10-20T16:59:59.000,2020-10-02T00:54:51
sbxobdm,sgzag,2020-07-20T04:48:10.821,3,PRINCIPAL,PAID,1401429.6,0,2020-10-20T16:59:59.000,2020-10-02T00:54:51
vmgkyeo,ss4nm,2020-09-23T17:08:15.926,2,LATE_FEE,UNPAID,630000,630000,2020-09-20T16:59:59.999,
qoipzux,ss4nm,2020-07-20T06:21:44.928,1,PRINCIPAL,UNPAID,1061500,1061500,2020-08-20T16:59:59.999,
zyihmmc,ss4nm,2020-07-20T06:21:44.928,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.999,
9mt34qn,ss4nm,2020-07-20T06:21:44.928,4,PRINCIPAL,UNPAID,1061500,1061500,2020-11-20T16:59:59.999,
nzjbc1d,ss4nm,2020-07-20T06:21:44.928,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
jr3gkv4,ss4nm,2020-07-20T06:21:44.928,2,PRINCIPAL,UNPAID,1061500,1061500,2020-09-20T16:59:59.999,
o6jzw0o,ss4nm,2020-07-20T06:21:44.928,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
k8m69ba,ss4nm,2020-07-20T06:21:44.928,5,PRINCIPAL,UNPAID,1061500,1061500,2020-12-20T16:59:59.999,
fr7t90l,ss4nm,2020-07-20T06:21:44.928,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
qdbxfoa,ss4nm,2020-07-20T06:21:44.928,3,PRINCIPAL,UNPAID,1061500,1061500,2020-10-20T16:59:59.999,
bx50d1n,ss4nm,2020-07-20T06:21:44.928,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
feiou8s,ss4nm,2020-07-20T06:21:44.928,6,PRINCIPAL,UNPAID,1061500,1061500,2021-01-20T16:59:59.999,
x4yk41p,ss4nm,2020-07-20T06:21:44.928,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
zhngr6m,ss4nm,2020-08-23T17:09:08.093,1,LATE_FEE,UNPAID,950000,950000,2020-08-20T16:59:59.999,
cg6idqv,t8kwd,2020-09-23T17:08:20.345,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
uxpekd5,t8kwd,2020-07-20T07:56:17.451,1,PRINCIPAL,UNPAID,594500,594500,2020-08-20T16:59:59.999,
69z6kwc,t8kwd,2020-07-20T07:56:17.451,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.999,
sztncis,t8kwd,2020-07-20T07:56:17.451,4,PRINCIPAL,UNPAID,594500,594500,2020-11-20T16:59:59.999,
44g09rv,t8kwd,2020-07-20T07:56:17.451,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
irx17ns,t8kwd,2020-07-20T07:56:17.451,2,PRINCIPAL,UNPAID,594500,594500,2020-09-20T16:59:59.999,
gj6pmda,t8kwd,2020-07-20T07:56:17.451,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
5duluay,t8kwd,2020-07-20T07:56:17.451,5,PRINCIPAL,UNPAID,594500,594500,2020-12-20T16:59:59.999,
n2hqfsz,t8kwd,2020-07-20T07:56:17.451,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
1ab5qgn,t8kwd,2020-07-20T07:56:17.451,3,PRINCIPAL,UNPAID,594500,594500,2020-10-20T16:59:59.999,
gac07gh,t8kwd,2020-07-20T07:56:17.451,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
k3xg2jo,t8kwd,2020-07-20T07:56:17.451,6,PRINCIPAL,UNPAID,594500,594500,2021-01-20T16:59:59.999,
jm7z4qu,t8kwd,2020-07-20T07:56:17.451,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
komoo8m,t8kwd,2020-08-23T17:09:06.617,1,LATE_FEE,UNPAID,475000,475000,2020-08-20T16:59:59.999,
2o88bza,tjvpr,2020-07-20T02:33:13.934,1,INTEREST,PAID,224000,0,2020-08-20T16:59:59.000,2020-08-19T11:23:41
ejs6pkn,tjvpr,2020-07-20T02:33:13.934,1,PRINCIPAL,PAID,862500,0,2020-08-20T16:59:59.000,2020-08-19T11:23:41
izfecgl,tjvpr,2020-07-20T02:33:13.934,2,INTEREST,PAID,155000,0,2020-09-20T16:59:59.000,2020-09-16T16:10:29
9bb66uy,tjvpr,2020-07-20T02:33:13.934,2,PRINCIPAL,PAID,931500,0,2020-09-20T16:59:59.000,2020-09-16T16:10:29
ezcpvee,tjvpr,2020-07-20T02:33:13.934,3,INTEREST,UNPAID,80480,80480,2020-10-20T16:59:59.000,
n5oiid0,tjvpr,2020-07-20T02:33:13.934,3,PRINCIPAL,UNPAID,1006020,1006020,2020-10-20T16:59:59.000,
of9tjpu,trpyf,2020-07-20T13:48:40.615,1,INTEREST,PAID,312000,0,2020-08-20T16:59:59.000,2020-08-20T15:58:07
kdld5tr,trpyf,2020-07-20T13:48:40.615,1,PRINCIPAL,PAID,1201500,0,2020-08-20T16:59:59.000,2020-08-20T15:58:07
zuwavgh,trpyf,2020-07-20T13:48:40.615,2,INTEREST,PAID,215880,0,2020-09-20T16:59:59.000,2020-09-21T16:35:02
3fg9vtw,trpyf,2020-07-20T13:48:40.615,2,PRINCIPAL,PAID,1297620,0,2020-09-20T16:59:59.000,2020-09-21T16:35:02
xcabxhp,trpyf,2020-07-20T13:48:40.615,3,INTEREST,PAID,112070.4,0,2020-10-20T16:59:59.000,2020-10-07T14:36:58
rxln7g5,trpyf,2020-07-20T13:48:40.615,3,PRINCIPAL,PAID,1401429.6,0,2020-10-20T16:59:59.000,2020-10-07T14:36:58
uitg3fa,ts3ry,2020-09-23T17:08:21.123,2,LATE_FEE,PARTIALLY_PAID,630000,460000,2020-09-20T16:59:59.999,
cguhbb7,ts3ry,2020-07-20T08:37:58.173,1,PRINCIPAL,PARTIALLY_PAID,1143500,643500,2020-08-20T16:59:59.999,
v9i06l9,ts3ry,2020-07-20T08:37:58.173,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.999,
uf1v2e7,ts3ry,2020-07-20T08:37:58.173,4,PRINCIPAL,UNPAID,1143500,1143500,2020-11-20T16:59:59.999,
0jk7r35,ts3ry,2020-07-20T08:37:58.173,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
bfxa6ol,ts3ry,2020-07-20T08:37:58.173,2,PRINCIPAL,UNPAID,1143500,1143500,2020-09-20T16:59:59.999,
d67ceio,ts3ry,2020-07-20T08:37:58.173,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
jk0nfg9,ts3ry,2020-07-20T08:37:58.173,5,PRINCIPAL,UNPAID,1143500,1143500,2020-12-20T16:59:59.999,
o496kbl,ts3ry,2020-07-20T08:37:58.173,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
nsc0ucu,ts3ry,2020-07-20T08:37:58.173,3,PRINCIPAL,UNPAID,1143500,1143500,2020-10-20T16:59:59.999,
x6lyucc,ts3ry,2020-07-20T08:37:58.173,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
jusjgmq,ts3ry,2020-07-20T08:37:58.173,6,PRINCIPAL,UNPAID,1143500,1143500,2021-01-20T16:59:59.999,
mp18nn7,ts3ry,2020-07-20T08:37:58.173,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
p7iwzn6,ts3ry,2020-08-23T17:09:09.454,1,LATE_FEE,WAIVED,950000,0,2020-08-20T16:59:59.999,2020-09-29T03:19:32.427
ysiwjdi,tsdep,2020-07-20T00:31:51.189,1,INTEREST,PAID,312000,0,2020-08-20T16:59:59.000,2020-08-18T22:34:15
uwf9qzv,tsdep,2020-07-20T00:31:51.189,1,PRINCIPAL,PAID,1201500,0,2020-08-20T16:59:59.000,2020-08-18T22:34:15
re1n00z,tsdep,2020-07-20T00:31:51.189,2,INTEREST,PAID,215880,0,2020-09-20T16:59:59.000,2020-09-18T14:17:53
653uvsb,tsdep,2020-07-20T00:31:51.126,2,PRINCIPAL,PAID,1297620,0,2020-09-20T16:59:59.000,2020-09-18T14:17:53
x9xj1kw,tsdep,2020-07-20T00:31:51.189,3,INTEREST,PAID,112070.4,0,2020-10-20T16:59:59.000,2020-10-03T21:58:49
2dmkzyd,tsdep,2020-07-20T00:31:51.189,3,PRINCIPAL,PAID,1401429.6,0,2020-10-20T16:59:59.000,2020-10-03T21:58:49
ytiq8vq,tugaf,2020-07-20T12:27:55.940,1,INTEREST,PAID,224000,0,2020-08-20T16:59:59.000,2020-08-20T04:30:36
tl6ox3q,tugaf,2020-07-20T12:27:55.940,1,PRINCIPAL,PAID,862500,0,2020-08-20T16:59:59.000,2020-08-20T04:30:36
4ddsjbd,tugaf,2020-07-20T12:27:55.939,2,INTEREST,PAID,155000,0,2020-09-20T16:59:59.000,2020-09-17T01:56:33
tje33n1,tugaf,2020-07-20T12:27:55.939,2,PRINCIPAL,PAID,931500,0,2020-09-20T16:59:59.000,2020-09-17T01:56:33
brhf4y0,tugaf,2020-07-20T12:27:55.940,3,INTEREST,PAID,80480,0,2020-10-20T16:59:59.000,2020-09-17T01:57:10
btcip5h,tugaf,2020-07-20T12:27:55.940,3,PRINCIPAL,PAID,1006020,0,2020-10-20T16:59:59.000,2020-09-17T01:57:10
90nizbw,ug3zy,2020-09-23T17:08:14.937,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
y8yfpev,ug3zy,2020-07-20T06:20:57.474,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.999,
4pqglww,ug3zy,2020-07-20T06:20:57.474,1,PRINCIPAL,UNPAID,646000,646000,2020-08-20T16:59:59.999,
l7z1nn3,ug3zy,2020-07-20T06:20:57.474,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
j81oa41,ug3zy,2020-07-20T06:20:57.474,4,PRINCIPAL,UNPAID,646000,646000,2020-11-20T16:59:59.999,
rwzk72d,ug3zy,2020-07-20T06:20:57.474,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
ykvxzgz,ug3zy,2020-07-20T06:20:57.474,2,PRINCIPAL,UNPAID,646000,646000,2020-09-20T16:59:59.999,
zykuji8,ug3zy,2020-07-20T06:20:57.474,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
0o3npxh,ug3zy,2020-07-20T06:20:57.474,5,PRINCIPAL,UNPAID,646000,646000,2020-12-20T16:59:59.999,
z6y4i2k,ug3zy,2020-07-20T06:20:57.474,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
jgebcyd,ug3zy,2020-07-20T06:20:57.474,3,PRINCIPAL,UNPAID,646000,646000,2020-10-20T16:59:59.999,
idu3z1b,ug3zy,2020-07-20T06:20:57.474,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
14dh2e5,ug3zy,2020-07-20T06:20:57.474,6,PRINCIPAL,UNPAID,646000,646000,2021-01-20T16:59:59.999,
fnntlic,ug3zy,2020-08-23T17:09:05.785,1,LATE_FEE,UNPAID,475000,475000,2020-08-20T16:59:59.999,
g0mqsa0,ujcr5,2020-07-20T05:04:14.909,1,INTEREST,PAID,312000,0,2020-08-20T16:59:59.000,2020-08-15T05:42:54
pa2jheq,ujcr5,2020-07-20T05:04:14.909,1,PRINCIPAL,PAID,1201500,0,2020-08-20T16:59:59.000,2020-08-15T05:42:54
28xq7kb,ujcr5,2020-07-20T05:04:14.909,2,INTEREST,PAID,215880,0,2020-09-20T16:59:59.000,2020-08-15T05:45:19
t2d14j0,ujcr5,2020-07-20T05:04:14.909,2,PRINCIPAL,PAID,1297620,0,2020-09-20T16:59:59.000,2020-08-15T05:45:19
41gdzhb,ujcr5,2020-07-20T05:04:14.909,3,INTEREST,PAID,112070.4,0,2020-10-20T16:59:59.000,2020-09-29T23:57:47
j0rpov7,ujcr5,2020-07-20T05:04:14.909,3,PRINCIPAL,PAID,1401429.6,0,2020-10-20T16:59:59.000,2020-09-29T23:57:47
23rn5yv,uvcur,2020-07-20T02:53:28.728,1,INTEREST,PAID,224000,0,2020-08-20T16:59:59.000,2020-08-20T01:24:52
tc849lw,uvcur,2020-07-20T02:53:28.728,1,PRINCIPAL,PAID,862500,0,2020-08-20T16:59:59.000,2020-08-20T01:24:52
zzmsl9f,uvcur,2020-07-20T02:53:28.728,2,INTEREST,PAID,155000,0,2020-09-20T16:59:59.000,2020-09-20T00:50:16
6vnvixu,uvcur,2020-07-20T02:53:28.728,2,PRINCIPAL,PAID,931500,0,2020-09-20T16:59:59.000,2020-09-20T00:50:16
3wb66mo,uvcur,2020-07-20T02:53:28.728,3,INTEREST,UNPAID,80480,80480,2020-10-20T16:59:59.000,
t3dgd54,uvcur,2020-07-20T02:53:28.728,3,PRINCIPAL,UNPAID,1006020,1006020,2020-10-20T16:59:59.000,
8jqrnl6,vf45k,2020-09-23T17:08:12.629,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
mm2if5f,vf45k,2020-07-20T01:30:55.657,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.999,
xd6pli2,vf45k,2020-07-20T01:30:55.657,1,PRINCIPAL,UNPAID,959500,959500,2020-08-20T16:59:59.999,
vq9yevl,vf45k,2020-07-20T01:30:55.657,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
eof160y,vf45k,2020-07-20T01:30:55.657,4,PRINCIPAL,UNPAID,959500,959500,2020-11-20T16:59:59.999,
d78j20d,vf45k,2020-07-20T01:30:55.657,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.999,
pc7rz00,vf45k,2020-07-20T01:30:55.657,2,PRINCIPAL,UNPAID,959500,959500,2020-09-20T16:59:59.999,
exf07ng,vf45k,2020-07-20T01:30:55.657,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
xd3g4vy,vf45k,2020-07-20T01:30:55.657,5,PRINCIPAL,UNPAID,959500,959500,2020-12-20T16:59:59.999,
5ebdfzq,vf45k,2020-07-20T01:30:55.657,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
wmrfo2h,vf45k,2020-07-20T01:30:55.657,3,PRINCIPAL,UNPAID,959500,959500,2020-10-20T16:59:59.999,
gbqyna9,vf45k,2020-07-20T01:30:55.657,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
bm1qdeg,vf45k,2020-07-20T01:30:55.657,6,PRINCIPAL,UNPAID,959500,959500,2021-01-20T16:59:59.999,
ikprzij,vf45k,2020-08-23T17:09:00.825,1,LATE_FEE,UNPAID,475000,475000,2020-08-20T16:59:59.999,
3d6wm3j,w7azu,2020-09-23T17:07:25.039,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
ixqd3zu,w7azu,2020-07-20T03:17:26.395,4,PRINCIPAL,UNPAID,666500,666500,2020-11-20T16:59:59.000,
obj28qb,w7azu,2020-07-20T03:17:26.395,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.000,
gtg7hkd,w7azu,2020-07-20T03:17:26.395,1,PRINCIPAL,UNPAID,666500,666500,2020-08-20T16:59:59.000,
p3pnbrk,w7azu,2020-07-20T03:17:26.395,1,INTEREST,UNPAID,0,0,2020-08-20T16:59:59.000,
pjgi6mh,w7azu,2020-07-20T03:17:26.395,2,PRINCIPAL,UNPAID,666500,666500,2020-09-20T16:59:59.000,
7dv4dbu,w7azu,2020-07-20T03:17:26.395,2,INTEREST,UNPAID,0,0,2020-09-20T16:59:59.000,
ulrrxmu,w7azu,2020-07-20T03:17:26.395,5,PRINCIPAL,UNPAID,666500,666500,2020-12-20T16:59:59.000,
mduc7fq,w7azu,2020-07-20T03:17:26.395,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.000,
nexmat8,w7azu,2020-07-20T03:17:26.395,3,PRINCIPAL,UNPAID,666500,666500,2020-10-20T16:59:59.000,
dtvhnc8,w7azu,2020-07-20T03:17:26.395,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.000,
obue2h8,w7azu,2020-08-23T17:08:15.721,1,LATE_FEE,UNPAID,475000,475000,2020-08-20T16:59:59.999,
akrmctj,wn12p,2020-07-20T08:07:50.445,1,INTEREST,PAID,0,0,2020-08-20T16:59:59.999,2020-08-25T07:54:15
qf8v925,wn12p,2020-07-20T08:07:50.445,1,PRINCIPAL,PAID,427500,0,2020-08-20T16:59:59.999,2020-08-25T07:54:15
o12z78m,wn12p,2020-07-20T08:07:50.445,4,PRINCIPAL,UNPAID,427500,427500,2020-11-20T16:59:59.999,
x0rh8b1,wn12p,2020-07-20T08:07:50.445,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
fnpqnop,wn12p,2020-07-20T08:07:50.445,2,INTEREST,PAID,0,0,2020-09-20T16:59:59.999,2020-09-15T04:42:57
anxtpda,wn12p,2020-07-20T08:07:50.445,2,PRINCIPAL,PAID,427500,0,2020-09-20T16:59:59.999,2020-09-15T04:42:57
8rammjw,wn12p,2020-07-20T08:07:50.445,3,PRINCIPAL,UNPAID,427500,427500,2020-10-20T16:59:59.999,
swgmeex,wn12p,2020-07-20T08:07:50.445,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
owztszk,wn12p,2020-08-23T17:09:09.136,1,LATE_FEE,WAIVED,35000,0,2020-08-20T16:59:59.999,2020-08-25T07:53:27.363
fm2s7pf,wrv68,2020-09-23T17:08:20.477,2,LATE_FEE,UNPAID,269500,269500,2020-09-20T16:59:59.999,
1vzik7b,wrv68,2020-07-20T09:33:49.369,1,INTEREST,PAID,0,0,2020-08-20T16:59:59.999,2020-09-25T12:21:53
gcxe48v,wrv68,2020-07-20T09:33:49.369,1,PRINCIPAL,PAID,270000,0,2020-08-20T16:59:59.999,2020-09-25T12:21:53
0lanxn0,wrv68,2020-07-20T09:33:49.369,4,PRINCIPAL,UNPAID,270000,270000,2020-11-20T16:59:59.999,
bkherca,wrv68,2020-07-20T09:33:49.369,4,INTEREST,UNPAID,0,0,2020-11-20T16:59:59.999,
jeqdn9g,wrv68,2020-07-20T09:33:49.369,2,INTEREST,PAID,0,0,2020-09-20T16:59:59.999,2020-09-25T12:21:53
00q7jho,wrv68,2020-07-20T09:33:49.369,2,PRINCIPAL,PAID,270000,0,2020-09-20T16:59:59.999,2020-09-25T12:21:53
j5dwbzp,wrv68,2020-07-20T09:33:49.369,5,PRINCIPAL,UNPAID,270000,270000,2020-12-20T16:59:59.999,
zlbdx40,wrv68,2020-07-20T09:33:49.369,5,INTEREST,UNPAID,0,0,2020-12-20T16:59:59.999,
ymcg68t,wrv68,2020-07-20T09:33:49.369,3,PRINCIPAL,UNPAID,270000,270000,2020-10-20T16:59:59.999,
zyyj39v,wrv68,2020-07-20T09:33:49.369,3,INTEREST,UNPAID,0,0,2020-10-20T16:59:59.999,
1au1i06,wrv68,2020-07-20T09:33:49.369,6,PRINCIPAL,UNPAID,270000,270000,2021-01-20T16:59:59.999,
o16jx9p,wrv68,2020-07-20T09:33:49.369,6,INTEREST,UNPAID,0,0,2021-01-20T16:59:59.999,
urwlkvz,wrv68,2020-08-23T17:09:11.582,1,LATE_FEE,PARTIALLY_PAID,269500,234500,2020-08-20T16:59:59.999,
rk3a38k,x5p6i,2020-09-23T17:08:19.224,2,LATE_FEE,UNPAID,315000,315000,2020-09-20T16:59:59.999,
uo9iadk,x5p6i,2020-07-20T06:25:04.954,1,INTEREST,PAID,0,0,2020-08-20T16:59:59.999,2020-09-01T02:15:40
rijjf8g,x5p6i,2020-07-20T06:25:04.954,1,PRINCIPAL,PAID,440000,0,2020-08-20T16:59:59.999,2020-09-01T02:15:40
gkleumh,x5p6i,2020-07-20T06:25:04.954,4,PRINCIPAL,UNPAID,440000,440000,2020-11-20T16:59:59.999,
